"adult","backdrop_path","id","original_language","original_title","overview","popularity","poster_path","release_date","title","video","vote_average","vote_count","genre_Drama","genre_Romance","genre_Adventure","genre_Comedy","genre_Action","genre_War","genre_Documentary","genre_Music","genre_Crime","genre_Western","genre_History","genre_Thriller","genre_Science Fiction","genre_Fantasy","genre_Horror","genre_Animation","genre_Mystery","genre_Family","genre_TV Movie"
FALSE,"/1S771pKdz5qz2CImKZorxRDPk35.jpg",66027,"en","Women in Love","Growing up in the sheltered confines of a 1920s English coal-mining community, free-spirited sisters Gudrun and Ursula explore erotic love with a wealthy playboy and a philosophical educator, with cataclysmic results for all four.",7.476,"/goVfBCwmH8n26wzOMtfXdZLJQBn.jpg","1969-09-13","Women in Love",FALSE,6.5,107,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/3q14UHjWRR78AqxuDXWRASbqQd2.jpg",31677,"en","Diary of a Mad Housewife","Tina Balser is a bored New York housewife-mother married to Jonathan, a pompous, social-climbing lawyer who ridicules her in front of their children, criticizing everything she does or wears. She begins an affair with George Prager, a dashing, successful, and blatantly sadistic writer.",4.254,"/loZFqYvqqzAhehLcbZq6djNo0JA.jpg","1970-08-10","Diary of a Mad Housewife",FALSE,6.4,37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/aY3LIWmAe1SW6OTPBOj4o9IPUMi.jpg",64828,"en","The Landlord","At the age of twenty-nine, Elgar Enders ""runs away"" from home. This running away consists of buying a building in a black ghetto in the Park Slope section of Brooklyn. Initially, his intention is to evict the black tenants and convert the building into a posh flat. But Elgar is not one to be bound by yesterday's urges, and soon he has other thoughts on his mind.",3.507,"/kKh9A0VPmjzowwtXSu4DycW7Vuq.jpg","1970-05-20","The Landlord",FALSE,5.784,44,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/1LLYXoaAfjcwG2P8zXPk2GQkA0c.jpg",10671,"en","Airport","Melodrama about a bomber on board an airplane, an airport almost closed by snow, and various personal problems of the people involved.",15.455,"/6iOKluJfyiU1SLZbGYrY7Z0i6k0.jpg","1970-03-25","Airport",FALSE,6.41,385,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FALSE,"/u4u4c5I12Vt6lZI3j6e8CAbOMnW.jpg",651,"en","M*A*S*H","The staff of a Korean War field hospital use humor and hijinks to keep their sanity in the face of the horror of war.  Preserved by the Academy Film Archive in partnership with Twentieth Century Fox Film Corporation in 2000.",17.152,"/on8Q9LhtHYNhmITjUMpgOUkIG8o.jpg","1970-02-18","M*A*S*H",FALSE,6.953,1021,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/r9SwDzjCky74NhyRcfhFji5CK3Q.jpg",42345,"en","The Molly Maguires","Schuylkill County, Pennsylvania, 1876. A secret society of Irish coal miners, bond by a sacred oath, put pressure on the greedy and ruthless company they work for by sabotaging mining facilities in the hope of improving their working conditions and the lives of their families.",6.866,"/oC5HRUjTwooMCIYSPS5biOeWoGK.jpg","1970-02-08","The Molly Maguires",FALSE,6.3,71,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
FALSE,"/bHHyjodPqQVlNiRR9g6L5ar5JOy.jpg",13765,"en","Scrooge","A musical adaptation of Charles Dickens' classic ghost tale starring Albert Finney.",18.841,"/eadjJGFdbZdhXSjtokmay7NjVHi.jpg","1970-11-05","Scrooge",FALSE,6.9,136,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
FALSE,"/q922aHeSX81zQRh0GbW1cm6CaB2.jpg",11165,"en","Tora! Tora! Tora!","In the summer of 1941, the United States and Japan seem on the brink of war after constant embargos and failed diplomacy come to no end. ""Tora! Tora! Tora!"", named after the code words use by the lead Japanese pilot to indicate they had surprised the Americans, covers the days leading up to the attack on Pearl Harbor, which plunged America into the Second World War.",21.341,"/aRR16lO2p2LXpxkEJUUW7LrgOLj.jpg","1970-01-26","Tora! Tora! Tora!",FALSE,7.2,531,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
FALSE,"/q6jV4IwZ1eVulRJDyilnDICz5yk.jpg",31675,"en","Cromwell","Disgusted with the policies of King Charles I, Oliver Cromwell plans to take his family to the New World. But on the eve of their departure, Cromwell is drawn into the tangled web of religion and politics that will result in the English Civil War.",10.006,"/1qlnKlQGEdRl70KDpAv03F8uGzI.jpg","1970-07-16","Cromwell",FALSE,6.605,86,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
FALSE,"/5hCGMVTgs24FSsiLjZqGXoQ352j.jpg",42586,"en","Darling Lili","World War I. Lili Smith is a beloved British music hall singer, often providing inspiration for the British and French troops and general populace singing rallying patriotic songs. She is also half German and is an undercover German spy, using her feminine wiles to gather information from the high ranking and generally older military officers and diplomats she seduces.",4.239,"/ugypriAtGu3LdUrp5bLkeIcg5Jf.jpg","1970-06-18","Darling Lili",FALSE,5.5,33,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/mYnOKbSjjCXWVY1ktKgGe0wxLux.jpg",85290,"en","The Hawaiians","A wanderer returns home only to find political turmoil, disease and romantic difficulties.",3.397,"/bf0Np3insLJiYkY6e6ZCQeytPZy.jpg","1970-06-17","The Hawaiians",FALSE,5.4,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/kPdvXDdXIbuKKAt9gEy13FNYgbm.jpg",11163,"it","Fellini – satyricon","After his young lover, Gitone, leaves him for another man, Encolpio decides to kill himself, but a sudden earthquake destroys his home before he has a chance to do so. Now wandering around Rome in the time of Nero, Encolpio encounters one bizarre and surreal scene after another.",10.499,"/83urUMl04GtwuuGIFpezqzi7n6m.jpg","1969-09-18","Fellini Satyricon",FALSE,6.7,327,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FALSE,"/5j623W879am0R9xHVHqf9ZEYvXa.jpg",42587,"de","Erinnerungen an die Zukunft","Documentary based on the book by Erich Von Daniken concerning the ancient mysteries of the world, such as the pyramids of Egypt and Mexico, ancient cave drawings, the monuments of Easter Island, etc. and the fact that these things and modern civilization could have been influenced by extra-terrestrial visitations hundreds(or perhaps thousands) of years ago.",3.163,"/8PHCSU2sy0v9x9igv9OaBX66UMH.jpg","1970-04-26","Chariots of the Gods",FALSE,6.5,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FALSE,NA,149319,"en","Jack Johnson","Jack Johnson is a 1970 documentary film directed by Jim Jacobs about the boxer Jack Johnson.",1,"/x3heDxzwwuAGxL5PgrKGjPGF5kv.jpg","1970-07-25","Jack Johnson",FALSE,6.7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/bFpF93wvlm80J1o22TdGiY6LZ2O.jpg",149320,"en","King: A Filmed Record... Montgomery to Memphis","Constructed from a wealth of archival footage, the documentary follows Dr. Martin Luther King, Jr. from 1955 to 1968, in his rise from regional activist to world-renowned leader of the Civil Rights movement. Rare footage of King's speeches, protests, and arrests are interspersed with scenes of other high-profile supporters and opponents of the cause, punctuated by heartfelt testimonials by some of Hollywood's biggest stars.",4.412,"/yenKpaleqf2QBrMxpeYwVO8AJO1.jpg","1970-03-24","King: A Filmed Record... Montgomery to Memphis",FALSE,7,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/50tOx2lJXuszVjwCjNYHEXnPMWx.jpg",9459,"en","Woodstock","An intimate look at the Woodstock Music & Art Festival held in Bethel, NY in 1969, from preparation through cleanup, with historic access to insiders, blistering concert footage, and portraits of the concertgoers; negative and positive aspects are shown, from drug use by performers to naked fans sliding in the mud, from the collapse of the fences by the unexpected hordes to the surreal arrival of National Guard helicopters with food and medical assistance for the impromptu city of 500,000.",11.027,"/d6CQiqUiELQiO2w854oRq6qMasy.jpg","1970-03-26","Woodstock",FALSE,7.5,263,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FALSE,NA,243344,"en","The Gifts","The Gifts is a 1970 American short documentary film about water pollution in the United States. The film was produced by Robert McBride for the United States Environmental Protection Agency. It was nominated for an Academy Award for Best Documentary Short.",0.358,"/dhOhEEM3KcVyckL9WvYPlNiPIab.jpg","1970-01-01","The Gifts",FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,NA,243345,"en","A Long Way from Nowhere","A Long Way from Nowhere is a 1970 American short documentary film produced and directed by Bob Aller. The film traces the progress of four autistic children over one year in a behavioral modification program conducted by psychologist Ivar Lovaas. The film was nominated for an Academy Award for Best Documentary Short.",0.697,"/dhB3NiHAAKSeyJOGFQJ1VR8p5IE.jpg","1970-01-01","A Long Way from Nowhere",FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,NA,243346,"xx","Oisín","This lyrical film opens with a quote from Irish mythology where Oisín describes Irish birdsong as ‘the sweetest in the world’ and urges us to ‘Stop and listen!’ What follows is a stunning, non-narrated depiction of Irish birds, animals and landscapes. Oisín was commissioned by the Department of Land of Ireland as a contribution to the European Conservation Year.",0.229,"/8vCv4UlaM73GDqOJ7IRdmoRaqBx.jpg","1970-11-01","Oisín",FALSE,7.5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,NA,243348,"en","Time Is Running Out","Time Is Running Out is a 1970 West German short documentary film directed by Robert Ménégoz. It was nominated for an Academy Award for Best Documentary Short.",0.082,"/ulrNHfYTEo64ovJ6g9FdB5jhfvf.jpg","1970-11-01","Time Is Running Out",FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/zSp9pwsP4b5FzQhvoswRdjOkb1J.jpg",198044,"de","Erste Liebe","The story of two young lovers takes a tragic turn as the girl falls in love with the boy's father.",2.05,"/lQkywwRZx0G0GWx8iyBNCp1Lyav.jpg","1970-10-07","First Love",FALSE,5.2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/mYE1Wh14DgjW5PMw1TQ45vW8U9b.jpg",202776,"fr","Hoa-Binh","A young Vietnamese boy's life is thrown into turmoil by the war raging in his country. The ten year old remains with his mother and baby sister as his father goes off to fight for the Viet Cong. During his father's absence, his mother dies from overwork and the inability to find proper medical care for her illness. He cares for his baby sister and struggles to earn a living by shining shoes and doing other odd jobs before his father returns. Both an American soldier and a Viet Cong regular are shown defending their country's political agenda. Also shown are guerilla tactics and bombings in this feature directed by veteran combat photographer Raoul Coutard.",1.723,"/tRES6TJ8jdArmMxOm8auhDMoQrS.jpg","1970-06-22","The Bamboo Incident",FALSE,6.5,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/7SUT9mYb7SD88Gz7rFeLbjC2YeG.jpg",26451,"it","Indagine su un cittadino al di sopra di ogni sospetto","Rome, Italy. After committing a heinous crime, a senior police officer exposes evidence incriminating him because his moral commitment prevents him from circumventing the law and the social order it protects.",14.441,"/vPTZwlq1IC4o1DCsEZEl2uGljzm.jpg","1970-10-16","Investigation of a Citizen Above Suspicion",FALSE,8.173,774,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FALSE,"/siy7uAmy6volIO16mjDoBHjnWsi.jpg",202777,"fr","Paix sur les champs","This is a film which was made in Belgium in the early '60s and was never released. However, it somehow got included in the American Oscar category for ""Best Foreign Film,"" and was finally released in its home country in 1971. It explores the issues of prejudice and superstition in the Belgian countryside through the troubles of a middle-aged farmer whose mother has been accused of being a witch. In French, this picture is based on a true story which took place in the late 1920s and early '30s.",1.47,"/x5T3YBdJlL5TukLqL2nPzyDtM88.jpg","1970-01-01","Peace in the Fields",FALSE,5.8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/rAJEXUzsWRuM5zcmiWs2b10AZTC.jpg",35838,"es","Tristana","As a young woman, Tristana is orphaned and taken under the guardianship of Don Lope, a respected member of the community, who takes advantage of his innocent charge. When Tristana falls in love with artist Horacio, she must learn to be more assertive in order to achieve independence from her nefarious guardian, or her blossoming relationship with Horatio is doomed.",15.128,"/zs695dsih9HRlj0YF4rujHTRya5.jpg","1970-03-29","Tristana",FALSE,7.225,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/qdsZrnGu2YQSIJIaCHt88ASMHVh.jpg",1863,"it","I girasoli","After World War II, a woman refuses to believe her husband, missing on the Russian front, is dead. Flashbacks reveal their brief courtship and marriage. Years later, she travels to Russia with his photo, determined to find him. What will she discover?",13.356,"/eVxcQRc3xfA2IOOzXHT0ML1CjzS.jpg","1970-03-14","Sunflower",FALSE,7.5,160,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,NA,146121,"en","The Baby Maker","Tish Gray had a baby and gave it up for adoption. She is contacted by a second childless couple who want her to have the husband's baby because of the wife's inability to have children. She accepts but finds that knowing the parents, and developing a relationship with them for the entire pregnancy complicates the simple arrangement.",1.439,"/9JbipQvKa66KyOIVnrBAqjzhvxY.jpg","1970-10-01","The Baby Maker",FALSE,6.1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/7jayQ01TBitCDhcw1H4xIxrBHwd.jpg",15374,"en","A Boy Named Charlie Brown","Poor Charlie Brown. He can't fly a kite, and he always loses in baseball. Having his faults projected onto a screen by Lucy doesn't help him much either. Against the sage advice and taunting of the girls in his class, he volunteers for the class spelling bee...and wins!",10.052,"/fJf6RrUahV24DN6zIdvpfp20PqY.jpg","1969-12-04","A Boy Named Charlie Brown",FALSE,6.9,168,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
FALSE,"/gbJE3Oza0QfpPNyidNIYXenPd8G.jpg",20556,"en","Let It Be","A documentary chronicling the Beatles' rehearsal sessions in January 1969 for their proposed ""back to basics"" album, ""Get Back,"" later re-envisioned and released as ""Let It Be.""",12.761,"/rYvoOo6h48xhDGIIaiP8XyEeVVQ.jpg","1970-05-13","Let It Be",FALSE,7.6,151,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/qH34A1VCeHd5kLZ5nQ7Utare7Ch.jpg",94468,"en","Pieces of Dreams","A young priest questions his faith after he falls in love with a social worker.",1.851,"/jOaya6tAWzxf2lVPfHMl71tPlvO.jpg","1970-09-23","Pieces of Dreams",FALSE,3.5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/pKD1VhHjHUTh06hLCiLqdjRGLe5.jpg",216603,"en","Madron","A nun, the only survivor of an Indian massacre of a wagon train, is taken in by a cantankerous old gunfighter.",2.849,"/ncls2XhA8XJJiuBkOJnpwgW7It6.jpg","1970-12-01","Madron",FALSE,5.1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FALSE,NA,209535,"en","Is It Always Right to Be Right?","The world is divided into factions, on opposite sides of issues; each side is, of course, right. And so the gap between the people grows, until someone challenges the absolutist view of what's ""right.""",2.638,"/v9WGTHiwLvvJQbw52IuxGR5dN5Z.jpg","1970-10-31","Is It Always Right to Be Right?",FALSE,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FALSE,"/xD0vmQuMOTpdCuF9X52iYwSoAkq.jpg",107486,"en","The Resurrection of Broncho Billy","The story of a young man, a self-styled cowboy; His dreams of the Old West and its film heroes frequently crushed by the rhythms of modern, urban life.",4.646,"/hCVFKiU4YWPJZBUKjZenswWH6SE.jpg","1970-06-11","The Resurrection of Broncho Billy",FALSE,6.208,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FALSE,"/eirSTJkaGgEB8mpunntNrXI1nNH.jpg",2860,"fr","Le Genou de Claire","On the eve of his wedding, on holiday on the Lake Annecy shore, a career diplomat visits an old acquaintance, perhaps a former girlfriend. Through her he meets an intense teenager, Laura, and then lusts after her sister, Claire. Whilst Laura attempts to flirt with him, his fantasy becomes focused on wanting to caress Claire's knee.",13.546,"/wekWNf0Nj6fkfR6pOjPojMAqz69.jpg","1970-12-11","Claire's Knee",FALSE,7.3,250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/xkIaVZo98JFCteffdXRgZfcW5A.jpg",45938,"en","Sunday Bloody Sunday","Recently divorced career woman Alex Greville begins a romantic relationship with glamorous mod artist Bob Elkin, fully aware that he's also intimately involved with middle-aged doctor Daniel Hirsh. For both Alex and Daniel, the younger man represents a break with their repressive pasts, and though both know that Bob is seeing both of them, neither is willing to let go of the youth and vitality he brings to their otherwise stable lives.",12.642,"/7q1h3M1vDlsHDKRhoPOzKjmFCVq.jpg","1971-07-01","Sunday Bloody Sunday",FALSE,6.631,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/AsaW2VwcArvQmYjf2wsDjqWEn6f.jpg",1051,"en","The French Connection","Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.",20.047,"/9Vfet4K59I5Jmia6QzHX6XgSfcI.jpg","1971-10-09","The French Connection",FALSE,7.516,1837,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FALSE,"/ocITefWXer6L2QyOZRSsWEAXvpD.jpg",76002,"en","Kotch","When retired salesman Joseph Kotcher begins to feel pressure to move out of the house he shares with the family of his son, he opts to embark on a road trip instead of settling in a retirement home. Befriending Erica, a young pregnant woman and his grandson's former nanny, Kotch begins to finds new meaning in life as he helps her prepare to welcome her baby into the world.",2.165,"/lMFlh7Zh4lCgsoUY7ZOHmmJ8xH0.jpg","1971-09-17","Kotch",FALSE,6.4,27,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/aOQ6ZdPng9NPu3qf0CLeAFK0mfo.jpg",32082,"en","The Hospital","Dr. Bock, the chief of medicine at a Manhattan hospital, is suicidal after the collapse of his personal life. When an intern is found dead in a hospital bed, it appears to Bock to be a case of unforgivable malpractice. Hours later, another doctor,  who happens to be responsible for another case of malpractice, is found dead. Despondent, Bock finds himself drawn to Barbara, the daughter of a comatose missionary.",9.072,"/mOxi0lUCv8F9HqS8u0cEIthwhc7.jpg","1971-12-14","The Hospital",FALSE,6.6,96,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FALSE,"/rqnOgJWvlURkcOWfGqiACvkTAqG.jpg",14811,"en","Fiddler on the Roof","In a pre-revolutionary Russia, a poor Jewish milkman struggles with the challenges of a changing world as his daughters fall in love and antisemitism grows.",20.876,"/qXIv5P7hUroBgn5lLkRcXYe7W4n.jpg","1971-11-03","Fiddler on the Roof",FALSE,7.686,566,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/fvmbYtOzQJqj0Y60UwyIB9iAaMD.jpg",25188,"en","The Last Picture Show","High school seniors and best friends, Sonny and Duane, live in a dying Texas town. The handsome Duane is dating a local beauty, while Sonny is having an affair with the coach's wife. As graduation nears and both boys contemplate their futures, Duane eyes the army and Sonny takes over a local business. Each struggles to figure out if he can escape this dead-end town and build a better life somewhere else.",16.47,"/7NYePZc0lZrRomtmQsjOJMePTEb.jpg","1971-10-03","The Last Picture Show",FALSE,7.641,689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/o2e4wpi2HvofShB54wVLF8EuKDW.jpg",40083,"en","Sometimes a Great Notion","Hank Stamper and his father, Henry, own and operate the family business by cutting and shipping logs in Oregon. The town is furious when they continue working despite the town going broke and the other loggers go on strike ordering the Stampers to stop, however Hank continues to push his family on cutting more trees. Hank's wife wishes he would stop and hopes that they can spend more time together. When Hank's half brother Leland comes to work for them, more trouble starts.",7.174,"/8ZSweQLYQR1J7oS3IRPk2XE5hRc.jpg","1971-12-17","Sometimes a Great Notion",FALSE,6.9,89,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/5Le4bfUJXFtQALJqwqzzPtyiwrX.jpg",29005,"en","McCabe & Mrs. Miller","A gambler and a prostitute become business partners in a remote Old West mining town, and their enterprise thrives until a large corporation arrives on the scene.",16.68,"/s08TlP0kKcpK50XZhg9oL7aGpbz.jpg","1971-06-24","McCabe & Mrs. Miller",FALSE,7.1,391,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FALSE,"/bxh7ybql4p24u9WsX1GI9v9PDLg.jpg",466,"en","Klute","A high-priced call girl is forced to depend on a reluctant private eye when she is stalked by a psychopath.",19.722,"/tVyINAsNGSgD1OIstqwCcs7wyGH.jpg","1971-06-23","Klute",FALSE,6.8,436,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
FALSE,"/2ZZsmWQmoa5k5B4XkmQkMa6VWZk.jpg",46067,"en","Mary, Queen of Scots","Mary Stuart, who was named Queen of Scotland when she was only six days old, is the last Roman Catholic ruler of Scotland. She is imprisoned at the age of 23 by her cousin Elizabeth Tudor, the English Queen and her arch adversary. Nineteen years later the life of Mary is to be ended on the scaffold and with her execution the last threat to Elizabeth's throne has been removed. The two Queens with their contrasting personalities make a dramatic counterpoint to history.",13.989,"/110JGh1fYgchgrlK0fNGF28nPn6.jpg","1971-12-22","Mary, Queen of Scots",FALSE,6.7,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FALSE,"/1WU0h2ivjKXOlRke4DtGGn0CBKA.jpg",38646,"en","Nicholas and Alexandra","Tsar Nicholas II, the inept last monarch of Russia, insensitive to the needs of his people, is overthrown and exiled to Siberia with his family.",7.063,"/bYQcbi2vtETYa5VL1jD1FwBDXH9.jpg","1971-11-29","Nicholas and Alexandra",FALSE,6.9,69,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
FALSE,"/1d50kGSMP8xZiyV1IpJbFBczMos.jpg",36492,"en","Carnal Knowledge","Two lifelong friends navigate complex sexual encounters and emotional entanglements, wrestling with societal norms and personal desires.",15.918,"/kvP2e1J5oDsBG688J6Y2I2rSBE6.jpg","1971-06-30","Carnal Knowledge",FALSE,6.612,183,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/4r7esEaSwBnnMG27evGfGyVtS2n.jpg",91607,"en","Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?","A hit pop songwriter, who cannot love himself or others, spends his days with various women flying his plane, and dropping in to the world around him.",2.925,"/mx7OR5teEcsaTLUqPHHeSfh0S8r.jpg","1971-06-15","Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me?",FALSE,4.7,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/7jsa6wxOTjJ7jD757it4W3V3u7h.jpg",36194,"en","The Go-Between","British teenager Leo Colston spends a summer in the countryside, where he develops a crush on the beautiful young aristocrat Marian. Eager to impress her, Leo becomes the ""go-between"" for Marian, delivering secret romantic letters to Ted Burgess, a handsome neighboring farmer.",14.592,"/4oCyeUQD8mm0XmoZlKiyGJRcEyU.jpg","1971-06-16","The Go-Between",FALSE,6.8,131,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/8yE0aOQoZSSl2CuuPvjxdHuQl4P.jpg",10514,"en","The Andromeda Strain","When virtually all of the residents of Piedmont, New Mexico, are found dead after the return to Earth of a space satellite, the head of the US Air Force's Project Scoop declares an emergency. A group of eminent scientists led by Dr. Jeremy Stone scramble to a secure laboratory and try to first isolate the life form while determining why two people from Piedmont - an old alcoholic and a six-month-old baby - survived. The scientists methodically study the alien life form unaware that it has already mutated and presents a far greater danger in the lab, which is equipped with a nuclear self-destruct device designed to prevent the escape of dangerous biological agents.",20.398,"/4FBSFz8wLpxd4o6hnvKOJJ8WSIz.jpg","1971-03-12","The Andromeda Strain",FALSE,7.049,690,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
FALSE,"/jQAGYwpp00D9PN7qKIPb4HqNzoq.jpg",12335,"en","Bedknobs and Broomsticks","Three children evacuated from London during World War II are forced to stay with an eccentric spinster. The children's initial fears disappear when they find out she is in fact a trainee witch.",15.747,"/39i9p8eDIoApWcqqko1WJHadpgh.jpg","1971-10-07","Bedknobs and Broomsticks",FALSE,7,950,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
FALSE,"/leXf341C7aSphqetA82lM2Oad3A.jpg",41357,"en","Summer of '42","Over the summer of 1942 on Nantucket Island, three friends -- Hermie, Oscy and Benjie -- are more concerned with getting laid than anything else. Hermie falls in love with the married Dorothy, whose husband is an army pilot recently sent to the battlefront of World War II.",7.93,"/4n7m05C2ee3UM5Co2k2BOWqH5o2.jpg","1971-04-19","Summer of '42",FALSE,6.7,147,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/tyWnJeMatQGLsiLfLsxBV0pp9nk.jpg",6619,"it","Morte a Venezia","Composer Gustav von Aschenbach travels to Venice for health reasons. There, he becomes obsessed with the stunning beauty of an adolescent Polish boy named Tadzio who is staying with his family at the same Grand Hôtel des Bains on the Lido as Aschenbach.",10.194,"/s81SuFBSqY8T5Lrn5R8ucX8LKxi.jpg","1971-03-05","Death in Venice",FALSE,7.3,476,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/bRkGKMazA0hWBOsBehkmHyaFONn.jpg",42530,"en","What's the Matter with Helen?","Two middle-aged women move to Hollywood, California after their sons are convicted of a notorious murder and open a dance school for children eager to tap their way to stardom.",6.817,"/9u8Jn04HR4n2u6IQB9otYoYKAxY.jpg","1971-06-30","What's the Matter with Helen?",FALSE,5.9,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
FALSE,"/ysnVjBz5iRSRSl3xrNcQTUfa4L3.jpg",185,"en","A Clockwork Orange","In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?",52.122,"/4sHeTAp65WrSSuc05nRBKddhBxO.jpg","1971-12-19","A Clockwork Orange",FALSE,8.2,12842,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FALSE,NA,149323,"en","Alaska Wilderness Lake","Alaska Wilderness Lake is a 1971 American documentary film produced by Alan Landsburg. It was nominated for an Academy Award for Best Documentary Feature. The film is based on the book Red Salmon, Brown Bear by Theodore J. Walker.",0.815,"/bHGRT4FistRE7ODTidzCP0sMnnp.jpg","1971-11-12","Alaska Wilderness Lake",FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,"/b8unCoNPOFLRcaBD8fJ9BeF5Kok.jpg",17875,"en","The Hellstrom Chronicle","A scientist explains how the savagery and efficiency of the insect world could result in their taking over the world.",5.362,"/edCWeH636wCgUc3UmntxzkcQVDu.jpg","1971-05-05","The Hellstrom Chronicle",FALSE,6.4,31,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FALSE,"/omdGEXHAKqsreYN6ziyV1LrFKqs.jpg",29251,"en","On Any Sunday","Documentary on motorcycle racing featuring stars of the sport, including film star Steve McQueen, a racer in his own right.",3.942,"/5SXfbuEtAGFVAbY9uSPirfd8I8u.jpg","1971-07-28","On Any Sunday",FALSE,6.8,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
